Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
2321,341.1,5m 41.1s,55.30899569,10.46482731,P-GPS,169.6,51.7,,,5.1,2.3,5.4,2.4,251.3,76.6,55.30878556,10.4636745,21,5,68,22.272,0,5.568,5.568,5.568,5.568,-0.9,-2.1,0,4.7,1.1,61.3,61.3,953,839,1024,1024,1024,,,,,
2322,341.2,5m 41.2s,55.30899473,10.46482397,P-GPS,169.6,51.7,,,5.0,2.2,5.4,2.4,250.6,76.4,55.30878556,10.4636745,21,5,68,22.272,0,5.568,5.568,5.568,5.568,-1,-2,0,3.9,0.5,61.3,61.3,957,837,1024,1024,1024,,,,,
2323,341.3,5m 41.3s,55.30899371,10.46482049,P-GPS,169.6,51.7,,,5.2,2.3,5.4,2.4,249.8,76.1,55.30878556,10.4636745,21,5,68,22.272,0,5.568,5.568,5.568,5.568,-1,-2.1,0,3.9,-0.4,61.3,61.3,957,837,1024,1024,1024,,,,,
2324,341.4,5m 41.4s,55.3089928,10.46481743,P-GPS,169.6,51.7,,,5.0,2.2,5.2,2.3,249.1,75.9,55.30878556,10.4636745,21,5,68,22.272,0,5.568,5.568,5.568,5.568,-1,-2,0,4.4,-1.3,61.3,61.3,963,837,1024,1024,1024,,,,,
2325,341.5,5m 41.5s,55.30899187,10.46481443,P-GPS,169.6,51.7,,,5.0,2.2,5.0,2.2,248.4,75.7,55.30878556,10.4636745,20,5,68,22.272,0,5.568,5.568,5.568,5.568,-1,-2,0,5.2,-1.5,61.3,61.3,968,836,1024,1024,1024,,,,,
2326,341.6,5m 41.6s,55.30899086,10.46481213,P-GPS,169.6,51.7,,,5.0,2.2,4.5,2.0,247.8,75.5,55.30878556,10.4636745,20,5,68,22.272,0,5.568,5.568,5.568,5.568,-1,-2,0,5.7,-1.9,61.3,61.3,969,831,1024,1024,1024,,,,,
2327,341.7,5m 41.7s,55.3089898,10.46480899,P-GPS,169.6,51.7,,,5.0,2.2,4.7,2.1,247.0,75.3,55.30878556,10.4636745,20,5,68,22.272,0,5.568,5.568,5.568,5.568,-1,-2,0,6.2,-2.1,61.3,61.3,963,817,1024,1024,1024,,,,,
2328,341.8,5m 41.8s,55.30898879,10.46480587,P-GPS,169.6,51.7,,,5.0,2.2,5.2,2.3,246.3,75.1,55.30878556,10.4636745,20,5,68,22.272,0,5.568,5.568,5.568,5.568,-1,-2,0,6.6,-1.8,61.3,61.3,962,811,1024,1024,1024,,,,,
2329,341.9,5m 41.9s,55.30898775,10.46480247,P-GPS,169.3,51.6,,,5.0,2.2,5.3,2.4,245.5,74.8,55.30878556,10.4636745,21,5,68,22.26,0,5.565,5.565,5.565,5.565,-0.9,-2.1,0,6.8,-1.7,61.3,61.3,962,817,1024,1024,1024,,,,,
2330,342,5m 42s,55.30898675,10.46479917,P-GPS,169.3,51.6,,,5.3,2.4,5.4,2.4,244.8,74.6,55.30878556,10.4636745,21,5,68,22.26,0,5.565,5.565,5.565,5.565,-0.9,-2.2,0,6.8,-1.5,61.3,61.3,963,817,1024,1024,1024,,,,,
2331,342.1,5m 42.1s,55.3089857,10.46479563,P-GPS,169.3,51.6,,,5.3,2.4,5.4,2.4,244.0,74.4,55.30878556,10.4636745,21,5,68,22.26,0,5.565,5.565,5.565,5.565,-0.9,-2.2,0,6.8,-1.2,61.3,61.3,963,817,1024,1024,1024,,,,,
2332,342.2,5m 42.2s,55.30898479,10.46479212,P-GPS,169.3,51.6,,,5.5,2.5,5.6,2.5,243.2,74.1,55.30878556,10.4636745,21,5,68,22.26,0,5.565,5.565,5.565,5.565,-0.9,-2.3,0,6.9,-0.8,61.3,61.3,963,817,1024,1024,1024,,,,,
2333,342.3,5m 42.3s,55.30898389,10.46478831,P-GPS,169.3,51.6,,,5.5,2.5,5.6,2.5,242.3,73.9,55.30878556,10.4636745,21,5,68,22.26,0,5.565,5.565,5.565,5.565,-0.9,-2.3,0,6.9,-0.7,61.3,61.3,963,820,1024,1024,1024,,,,,
2334,342.4,5m 42.4s,55.30898325,10.4647841,P-GPS,169.3,51.6,,,5.5,2.5,6.1,2.7,241.4,73.6,55.30878556,10.4636745,21,5,68,22.26,0,5.565,5.565,5.565,5.565,-0.9,-2.3,0,6.8,-0.7,61.3,61.3,963,820,1024,1024,1024,,,,,
2335,342.5,5m 42.5s,55.30898238,10.46478006,P-GPS,169.6,51.7,,,5.5,2.5,6.2,2.8,240.5,73.3,55.30878556,10.4636745,21,5,68,22.26,0,5.565,5.565,5.565,5.565,-0.9,-2.3,0,6.6,-0.7,61.3,61.3,963,822,1024,1024,1024,,,,,
2336,342.6,5m 42.6s,55.30898161,10.46477648,P-GPS,169.6,51.7,,,5.5,2.5,5.8,2.6,239.7,73.1,55.30878556,10.4636745,21,5,68,22.26,0,5.565,5.565,5.565,5.565,-0.9,-2.4,0,6.6,-0.7,61.3,61.3,963,826,1024,1024,1024,,,,,
2337,342.7,5m 42.7s,55.30898088,10.46477301,P-GPS,169.3,51.6,,,5.8,2.6,5.3,2.4,238.9,72.8,55.30878556,10.4636745,20,5,68,22.26,0,5.565,5.565,5.565,5.565,-1,-2.4,0,6.4,-0.7,61.3,61.3,964,826,1024,1024,1024,,,,,
2338,342.8,5m 42.8s,55.30898023,10.46476941,P-GPS,169.3,51.6,,,6.0,2.7,5.3,2.4,238.2,72.6,55.30878556,10.4636745,20,5,68,22.26,0,5.565,5.565,5.565,5.565,-1,-2.5,0,6.1,-1,61.3,61.3,964,828,1024,1024,1024,,,,,
2339,342.9,5m 42.9s,55.30897922,10.46476503,P-GPS,169.3,51.6,,,6.0,2.7,6.0,2.7,237.2,72.3,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1,-2.5,0,5.9,-1.1,61.3,61.3,964,828,1024,1024,1024,,,,,
2340,343,5m 43s,55.30897822,10.46476084,P-GPS,169.3,51.6,,,6.0,2.7,6.5,2.9,236.2,72.0,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1,-2.5,0,6,-1.1,61.3,61.3,964,829,1024,1024,1024,,,,,
2341,343.1,5m 43.1s,55.30897717,10.46475647,P-GPS,169.3,51.6,,,6.2,2.8,6.5,2.9,235.3,71.7,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1,-2.6,0,6.1,-1.1,61.3,61.3,964,829,1024,1024,1024,,,,,
2342,343.2,5m 43.2s,55.30897626,10.4647523,P-GPS,169.3,51.6,,,6.2,2.8,6.5,2.9,234.3,71.4,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1,-2.6,0,6.2,-0.9,61.3,61.3,964,829,1024,1024,1024,,,,,
2343,343.3,5m 43.3s,55.30897528,10.46474761,P-GPS,169.3,51.6,,,6.2,2.8,6.7,3.0,233.3,71.1,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1,-2.6,0,5.9,-0.9,61.3,61.3,965,832,1024,1024,1024,,,,,
2344,343.4,5m 43.4s,55.30897442,10.4647437,P-GPS,169.3,51.6,,,6.1,2.7,6.5,2.9,232.4,70.8,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1.1,-2.5,0,5.3,-1.2,61.3,61.3,966,833,1024,1024,1024,,,,,
2345,343.5,5m 43.5s,55.30897353,10.46473986,P-GPS,169.3,51.6,,,6.3,2.8,5.8,2.6,231.6,70.6,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1.1,-2.6,0,5.1,-1.8,61.3,61.3,966,833,1024,1024,1024,,,,,
2346,343.6,5m 43.6s,55.30897263,10.4647358,P-GPS,169.3,51.6,,,6.2,2.8,6.1,2.7,230.7,70.3,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1,-2.6,0,5.2,-1.9,61.3,61.3,966,836,1024,1024,1024,,,,,
2347,343.7,5m 43.7s,55.30897173,10.46473142,P-GPS,169.3,51.6,,,6.2,2.8,6.4,2.8,229.7,70.0,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1,-2.6,0,5.4,-1.8,61.3,61.3,966,836,1024,1024,1024,,,,,
2348,343.8,5m 43.8s,55.30897076,10.46472707,P-GPS,169.3,51.6,,,6.2,2.8,6.6,3.0,228.7,69.7,55.30878556,10.4636745,20,5,68,22.175,0,5.544,5.544,5.544,5.544,-1,-2.6,0,5.3,-1.7,61.4,61.4,969,836,1024,1024,1024,,,,,
2349,343.9,5m 43.9s,55.30896973,10.46472254,P-GPS,169.0,51.5,,,6.2,2.8,6.7,3.0,227.7,69.4,55.30878556,10.4636745,20,5,68,22.171,0,5.543,5.543,5.543,5.543,-1,-2.6,0,5.1,-1.5,61.4,61.4,969,836,1024,1024,1024,,,,,
2350,344,5m 44s,55.30896884,10.46471836,P-GPS,169.0,51.5,,,6.4,2.9,6.5,2.9,226.8,69.1,55.30878556,10.4636745,20,5,68,22.171,0,5.543,5.543,5.543,5.543,-1,-2.7,0,5.2,-1.4,61.3,61.3,969,836,1024,1024,1024,,,,,
2351,344.1,5m 44.1s,55.30896812,10.46471401,P-GPS,169.0,51.5,,,6.4,2.9,6.4,2.8,225.9,68.8,55.30878556,10.4636745,21,5,68,22.171,0,5.543,5.543,5.543,5.543,-1,-2.7,0,5.2,-1.4,61.4,61.4,970,836,1024,1024,1024,,,,,
2352,344.2,5m 44.2s,55.30896731,10.46470977,P-GPS,169.0,51.5,,,6.4,2.9,6.4,2.8,224.9,68.6,55.30878556,10.4636745,21,5,68,22.171,0,5.543,5.543,5.543,5.543,-1,-2.7,0,5,-1.5,61.4,61.4,973,840,1024,1024,1024,,,,,
2353,344.3,5m 44.3s,55.3089665,10.46470521,P-GPS,169.0,51.5,,,6.6,3.0,6.5,2.9,223.9,68.3,55.30878556,10.4636745,21,5,68,22.171,0,5.543,5.543,5.543,5.543,-1,-2.8,0,4.8,-1.5,61.4,61.4,974,842,1024,1024,1024,,,,,
2354,344.4,5m 44.4s,55.30896576,10.46470087,P-GPS,169.0,51.5,,,6.6,2.9,6.6,3.0,223.0,68.0,55.30878556,10.4636745,21,5,68,22.171,0,5.543,5.543,5.543,5.543,-0.9,-2.8,0,4.4,-1,61.4,61.4,977,842,1024,1024,1024,,,,,
2355,344.5,5m 44.5s,55.30896545,10.46469635,P-GPS,169.0,51.5,,,6.6,2.9,6.4,2.8,222.1,67.7,55.30878556,10.4636745,21,5,68,22.171,0,5.543,5.543,5.543,5.543,-0.9,-2.8,0,4.3,0,61.4,61.4,993,851,1024,1024,1024,,,,,
2356,344.6,5m 44.6s,55.30896476,10.46469182,P-GPS,169.0,51.5,,,6.5,2.9,6.5,2.9,221.1,67.4,55.30878556,10.4636745,21,5,68,22.171,0,5.543,5.543,5.543,5.543,-0.8,-2.8,0,4.4,0.7,61.4,61.4,1024,890,1024,1024,1024,,,,,
2357,344.7,5m 44.7s,55.30896407,10.46468693,P-GPS,169.0,51.5,,,6.5,2.9,6.9,3.1,220.1,67.1,55.30878556,10.4636745,21,5,68,22.171,0,5.543,5.543,5.543,5.543,-0.7,-2.9,0,4.5,1.6,61.4,61.4,1024,893,1024,1024,1024,,,,,
2358,344.8,5m 44.8s,55.30896347,10.46468232,P-GPS,169.0,51.5,,,6.5,2.9,6.9,3.1,219.1,66.8,55.30878556,10.4636745,21,5,68,22.171,0,5.543,5.543,5.543,5.543,-0.8,-2.8,0,4.4,2.6,61.4,61.4,1024,887,1024,1024,1024,,,,,
2359,344.9,5m 44.9s,55.30896279,10.46467766,P-GPS,169.0,51.5,,,6.6,2.9,6.8,3.0,218.1,66.5,55.30878556,10.4636745,21,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.9,-2.8,0,3.9,1.9,61.3,61.3,1024,886,1024,1024,1024,,,,,
2360,345,5m 45s,55.30896231,10.46467269,P-GPS,169.0,51.5,,,6.6,2.9,7.0,3.1,217.0,66.2,55.30878556,10.4636745,21,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.9,-2.8,0,3.4,1.4,61.4,61.4,1024,889,1024,1024,1024,,,,,
2361,345.1,5m 45.1s,55.30896152,10.4646678,P-GPS,169.0,51.5,,,6.6,2.9,7.2,3.2,216.0,65.8,55.30878556,10.4636745,21,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.9,-2.8,0,3.3,1.3,61.4,61.4,1024,890,1024,1024,1024,,,,,
2362,345.2,5m 45.2s,55.30896078,10.46466335,P-GPS,169.0,51.5,,,6.5,2.9,6.9,3.1,215.0,65.5,55.30878556,10.4636745,21,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.8,-2.8,0,3.2,1.8,61.5,61.5,1024,882,1024,1024,1024,,,,,
2363,345.3,5m 45.3s,55.30896003,10.46465877,P-GPS,169.0,51.5,,,6.5,2.9,6.6,3.0,214.0,65.2,55.30878556,10.4636745,21,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.8,-2.8,0,3.1,2.8,61.5,61.5,1024,883,1024,1024,1024,,,,,
2364,345.4,5m 45.4s,55.30895918,10.46465437,P-GPS,169.0,51.5,,,6.5,2.9,6.6,3.0,213.1,64.9,55.30878556,10.4636745,21,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.7,-2.8,-0.1,2.8,3.3,61.4,61.4,1024,891,1024,1024,1024,,,,,
2365,345.5,5m 45.5s,55.30895848,10.46465001,P-GPS,169.0,51.5,,,6.5,2.9,6.5,2.9,212.1,64.7,55.30878556,10.4636745,20,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.7,-2.8,0,3,3.9,61.4,61.4,1024,890,1024,1024,1024,,,,,
2366,345.6,5m 45.6s,55.30895776,10.46464575,P-GPS,169.0,51.5,,,6.2,2.8,6.4,2.8,211.2,64.4,55.30878556,10.4636745,20,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.7,-2.7,-0.1,2.6,4.2,61.3,61.3,1024,878,1024,1024,1024,,,,,
2367,345.7,5m 45.7s,55.30895697,10.46464118,P-GPS,169.0,51.5,,,6.3,2.8,6.5,2.9,210.2,64.1,55.30878556,10.4636745,20,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.8,-2.7,0,2.5,3.8,61.3,61.3,1024,885,1024,1024,1024,,,,,
2368,345.8,5m 45.8s,55.30895579,10.46463714,P-GPS,169.0,51.5,,,6.2,2.8,6.5,2.9,209.3,63.8,55.30878556,10.4636745,20,5,68,22.274,0,5.569,5.569,5.569,5.569,-0.9,-2.6,-0.1,3,2.7,61.4,61.4,1024,890,1024,1024,1024,,,,,
2369,345.9,5m 45.9s,55.3089548,10.46463283,P-GPS,169.0,51.5,,,6.0,2.7,6.5,2.9,208.3,63.5,55.30878556,10.4636745,20,5,68,22.203,0,5.551,5.551,5.551,5.551,-1,-2.5,0,3.1,1.7,61.4,61.4,1024,893,1024,1024,1024,,,,,
2370,346,5m 46s,55.30895379,10.46462887,P-GPS,169.0,51.5,,,6.0,2.7,6.4,2.8,207.4,63.2,55.30878556,10.4636745,20,5,68,22.203,0,5.551,5.551,5.551,5.551,-1,-2.5,0,2.5,0.9,61.4,61.4,1024,893,1024,1024,1024,,,,,
2371,346.1,5m 46.1s,55.30895269,10.46462482,P-GPS,168.6,51.4,,,6.0,2.7,6.2,2.8,206.5,62.9,55.30878556,10.4636745,20,5,68,22.203,0,5.551,5.551,5.551,5.551,-1,-2.5,0,2,0.4,61.4,61.4,1024,893,1024,1024,1024,,,,,
2372,346.2,5m 46.2s,55.30895114,10.46462157,P-GPS,168.6,51.4,,,5.8,2.6,6.1,2.7,205.7,62.7,55.30878556,10.4636745,20,5,68,22.203,0,5.551,5.551,5.551,5.551,-1,-2.4,0,2,0.2,61.4,61.4,1024,893,1024,1024,1024,,,,,
2373,346.3,5m 46.3s,55.30895003,10.46461772,P-GPS,168.6,51.4,,,5.8,2.6,5.9,2.6,204.8,62.4,55.30878556,10.4636745,20,5,68,22.203,0,5.551,5.551,5.551,5.551,-1,-2.4,0,2.2,0.5,61.4,61.4,1024,895,1024,1024,1024,,,,,
2374,346.4,5m 46.4s,55.30894902,10.46461392,P-GPS,168.6,51.4,,,5.7,2.6,6.0,2.7,204.0,62.2,55.30878556,10.4636745,20,5,68,22.203,0,5.551,5.551,5.551,5.551,-0.9,-2.4,0,2.3,0.9,61.3,61.3,1024,896,1024,1024,1024,,,,,
2375,346.5,5m 46.5s,55.30894802,10.46460988,P-GPS,168.6,51.4,,,5.7,2.6,6.1,2.7,203.0,61.9,55.30878556,10.4636745,20,5,68,22.203,0,5.551,5.551,5.551,5.551,-0.9,-2.4,0,2.4,1.4,61.3,61.3,1024,903,1024,1024,1024,,,,,
2376,346.6,5m 46.6s,55.3089471,10.46460629,P-GPS,168.6,51.4,,,5.6,2.5,6.0,2.7,202.2,61.6,55.30878556,10.4636745,20,5,68,22.203,0,5.551,5.551,5.551,5.551,-1,-2.3,0,2.4,1,61.3,61.3,1024,902,1024,1024,1024,,,,,
2377,346.7,5m 46.7s,55.30894627,10.46460268,P-GPS,168.6,51.4,,,5.6,2.5,5.6,2.5,201.4,61.4,55.30878556,10.4636745,21,5,68,22.203,0,5.551,5.551,5.551,5.551,-0.9,-2.3,0,2.5,0.4,61.3,61.3,992,873,1024,1024,1024,,,,,
2378,346.8,5m 46.8s,55.30894541,10.46459914,P-GPS,168.6,51.4,,,5.6,2.5,5.4,2.4,200.6,61.2,55.30878556,10.4636745,21,5,68,22.203,0,5.551,5.551,5.551,5.551,-1,-2.3,0,2.9,0.3,61.4,61.4,990,872,1024,1024,1024,,,,,
2379,346.9,5m 46.9s,55.3089445,10.46459538,P-GPS,168.6,51.4,,,5.5,2.5,5.6,2.5,199.8,60.9,55.30878556,10.4636745,21,5,68,22.181,0,5.545,5.545,5.545,5.545,-0.9,-2.3,0,3.1,0.5,61.4,61.4,993,872,1024,1024,1024,,,,,
2380,347,5m 47s,55.30894366,10.4645919,P-GPS,168.6,51.4,,,5.3,2.4,5.5,2.5,199.0,60.7,55.30878556,10.4636745,21,5,68,22.181,0,5.545,5.545,5.545,5.545,-0.9,-2.2,0,3.3,0.6,61.4,61.4,989,862,1024,1024,1024,,,,,
2381,347.1,5m 47.1s,55.30894286,10.46458834,P-GPS,168.6,51.4,,,5.3,2.4,5.4,2.4,198.2,60.4,55.30878556,10.4636745,20,5,68,22.181,0,5.545,5.545,5.545,5.545,-0.9,-2.2,0,3.4,0.7,61.4,61.4,986,853,1024,1024,1024,,,,,
2382,347.2,5m 47.2s,55.30894201,10.46458488,P-GPS,168.6,51.4,,,5.4,2.4,5.4,2.4,197.4,60.2,55.30878556,10.4636745,20,5,68,22.181,0,5.545,5.545,5.545,5.545,-1,-2.2,0,3.2,0.5,61.3,61.3,973,843,1024,1024,1024,,,,,
2383,347.3,5m 47.3s,55.3089411,10.46458121,P-GPS,168.6,51.4,,,5.3,2.4,5.4,2.4,196.6,59.9,55.30878556,10.4636745,21,5,68,22.181,0,5.545,5.545,5.545,5.545,-0.9,-2.2,0,3.3,0,61.3,61.3,968,839,1024,1024,1024,,,,,
2384,347.4,5m 47.4s,55.30894028,10.46457787,P-GPS,168.6,51.4,,,5.2,2.3,5.4,2.4,195.9,59.7,55.30878556,10.4636745,21,5,68,22.181,0,5.545,5.545,5.545,5.545,-1,-2.1,0,3.7,-0.3,61.4,61.4,973,841,1024,1024,1024,,,,,
2385,347.5,5m 47.5s,55.30893964,10.46457442,P-GPS,168.6,51.4,,,5.1,2.3,5.2,2.3,195.1,59.5,55.30878556,10.4636745,20,5,68,22.181,0,5.545,5.545,5.545,5.545,-0.9,-2.1,0,4.2,-0.4,61.4,61.4,964,835,1024,1024,1024,,,,,
2386,347.6,5m 47.6s,55.30893878,10.46457097,P-GPS,168.6,51.4,,,5.2,2.3,5.2,2.3,194.3,59.2,55.30878556,10.4636745,20,5,68,22.181,0,5.545,5.545,5.545,5.545,-1,-2.1,-0.1,4.5,-0.8,61.3,61.3,968,839,1024,1024,1024,,,,,
2387,347.7,5m 47.7s,55.30893787,10.46456719,P-GPS,168.6,51.4,,,5.2,2.3,5.6,2.5,193.5,59.0,55.30878556,10.4636745,20,5,68,22.181,0,5.545,5.545,5.545,5.545,-0.9,-2.2,-0.1,5.1,-0.9,61.4,61.4,968,839,1024,1024,1024,,,,,
2388,347.8,5m 47.8s,55.3089371,10.46456362,P-GPS,168.6,51.4,,,5.3,2.4,5.6,2.5,192.7,58.7,55.30878556,10.4636745,20,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.9,-2.2,0,5.5,-0.5,61.4,61.4,962,839,1024,1024,1024,,,,,
2389,348,5m 48s,55.30893566,10.46455559,P-GPS,168.6,51.4,,,5.5,2.5,5.8,2.6,191.0,58.2,55.30878556,10.4636745,21,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.9,-2.3,-0.1,5.4,-0.3,61.4,61.4,962,839,1024,1024,1024,,,,,
2390,348.1,5m 48.1s,55.30893485,10.46455161,P-GPS,169.0,51.5,,,5.5,2.5,5.9,2.6,190.1,57.9,55.30878556,10.4636745,21,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.9,-2.3,0,5.3,0,61.4,61.4,963,842,1024,1024,1024,,,,,
2391,348.2,5m 48.2s,55.30893415,10.46454782,P-GPS,168.6,51.4,,,5.5,2.4,5.8,2.6,189.3,57.7,55.30878556,10.4636745,21,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.8,-2.3,-0.1,5,0.3,61.4,61.4,963,842,1024,1024,1024,,,,,
2392,348.3,5m 48.3s,55.30893346,10.46454383,P-GPS,169.0,51.5,,,5.5,2.5,5.8,2.6,188.4,57.4,55.30878556,10.4636745,20,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.9,-2.3,0,4.9,0.3,61.4,61.4,964,840,1024,1024,1024,,,,,
2393,348.4,5m 48.4s,55.30893296,10.46453952,P-GPS,169.0,51.5,,,5.7,2.6,6.1,2.7,187.5,57.1,55.30878556,10.4636745,20,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.9,-2.4,-0.1,5,0,61.3,61.3,966,839,1024,1024,1024,,,,,
2394,348.5,5m 48.5s,55.3089322,10.46453546,P-GPS,169.0,51.5,,,5.7,2.6,6.2,2.8,186.6,56.9,55.30878556,10.4636745,20,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.9,-2.4,0,5,-0.2,61.4,61.4,966,839,1024,1024,1024,,,,,
2395,348.6,5m 48.6s,55.30893143,10.46453161,P-GPS,169.0,51.5,,,5.7,2.5,6.0,2.7,185.7,56.6,55.30878556,10.4636745,20,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.8,-2.4,0,4.7,0,61.4,61.4,966,839,1024,1024,1024,,,,,
2396,348.7,5m 48.7s,55.30893058,10.46452756,P-GPS,169.0,51.5,,,5.7,2.6,6.0,2.7,184.8,56.3,55.30878556,10.4636745,20,5,68,22.198,0,5.55,5.55,5.55,5.55,-0.9,-2.4,0,4.8,0.1,61.3,61.3,965,837,1024,1024,1024,,,,,
2397,348.8,5m 48.8s,55.3089296,10.46452369,P-GPS,169.0,51.5,,,5.8,2.6,6.0,2.7,184.0,56.1,55.30878556,10.4636745,20,5,68,22.198,0,5.55,5.55,5.55,5.55,-1,-2.4,0,4.8,-0.4,61.2,61.2,965,836,1024,1024,1024,,,,,
2398,348.9,5m 48.9s,55.30892865,10.46451972,P-GPS,169.0,51.5,,,5.7,2.6,6.0,2.7,183.1,55.8,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.9,-2.4,0,5.1,-0.8,61.3,61.3,964,834,1024,1024,1024,,,,,
2399,349,5m 49s,55.30892781,10.46451582,P-GPS,169.0,51.5,,,5.7,2.6,6.0,2.7,182.2,55.5,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.9,-2.4,0,5.4,-0.7,61.3,61.3,964,835,1024,1024,1024,,,,,
2400,349.1,5m 49.1s,55.30892698,10.46451167,P-GPS,169.0,51.5,,,5.7,2.6,6.1,2.7,181.3,55.3,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.9,-2.4,0,5.2,-0.3,61.4,61.4,962,825,1024,1024,1024,,,,,
2401,349.2,5m 49.2s,55.30892636,10.46450781,P-GPS,169.0,51.5,,,6.0,2.7,6.0,2.7,180.5,55.0,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.9,-2.5,-0.1,5,0,61.4,61.4,963,831,1024,1024,1024,,,,,
2402,349.3,5m 49.3s,55.30892559,10.46450365,P-GPS,169.0,51.5,,,6.1,2.7,6.0,2.7,179.6,54.7,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.8,-2.6,0,5.1,0.3,61.4,61.4,964,836,1024,1024,1024,,,,,
2403,349.4,5m 49.4s,55.30892494,10.4644998,P-GPS,169.0,51.5,,,6.1,2.7,5.9,2.6,178.7,54.5,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.8,-2.6,0,4.7,0.6,61.3,61.3,974,845,1024,1024,1024,,,,,
2404,349.5,5m 49.5s,55.30892435,10.46449588,P-GPS,169.0,51.5,,,6.1,2.7,5.8,2.6,177.9,54.2,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.8,-2.6,0,4.5,0.7,61.4,61.4,976,848,1024,1024,1024,,,,,
2405,349.6,5m 49.6s,55.30892387,10.46449171,P-GPS,169.0,51.5,,,6.2,2.8,5.8,2.6,177.0,54.0,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.9,-2.6,0,4.5,0.7,61.4,61.4,974,843,1024,1024,1024,,,,,
2406,349.7,5m 49.7s,55.30892304,10.46448719,P-GPS,169.0,51.5,,,6.0,2.7,6.4,2.8,176.0,53.7,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.9,-2.5,0,4.5,0.5,61.4,61.4,975,846,1024,1024,1024,,,,,
2407,349.8,5m 49.8s,55.30892225,10.46448298,P-GPS,169.0,51.5,,,6.0,2.7,6.5,2.9,175.1,53.4,55.30878556,10.4636745,20,5,68,22.25,0,5.563,5.563,5.563,5.563,-0.9,-2.5,0,4.6,0.3,61.4,61.4,980,851,1024,1024,1024,,,,,
2408,349.9,5m 49.9s,55.3089214,10.4644786,P-GPS,169.0,51.5,,,6.0,2.7,6.4,2.8,174.1,53.1,55.30878556,10.4636745,20,5,68,22.317,0,5.579,5.579,5.579,5.579,-0.9,-2.5,0,4.7,0.1,61.4,61.4,989,851,1024,1024,1024,,,,,
2409,350,5m 50s,55.30892054,10.46447461,P-GPS,169.0,51.5,,,6.0,2.7,6.4,2.8,173.3,52.8,55.30878556,10.4636745,20,5,68,22.317,0,5.579,5.579,5.579,5.579,-1,-2.5,0,4.7,0,61.4,61.4,1001,865,1024,1024,1024,,,,,
